num,label,predicton,result,,准确率
8.78E+11,0,0.30814132,1,,
9.22E+11,0,0.8766069,0,,
8.57E+11,0,0.8620889,0,,
9.24E+11,0,0.53040624,0,,
9.31E+11,0,0.37311494,1,,
8.96E+11,0,0.70985794,0,,
9.50E+11,0,0.39081502,1,,
9.17E+11,0,0.2590931,1,,
8.33E+11,0,0.39831135,1,,
8.87E+11,0,0.43368828,1,,
9.07E+11,0,0.5902963,0,,
8.99E+11,0,0.44836545,1,,
8.83E+11,0,0.33335865,1,,
8.84E+11,0,0.2562621,1,,
8.70E+11,0,0.28758726,1,,
9.00E+11,0,0.49029818,1,,
9.49E+11,0,0.5967891,0,,
9.02E+11,0,0.35758096,1,,
9.43E+11,0,0.61466634,0,,
8.61E+11,0,0.5008784,0,,
8.84E+11,0,0.7760081,0,,
9.19E+11,0,0.6433187,0,,
8.65E+11,0,0.52874285,0,,
9.55E+11,0,0.56940496,0,,
8.88E+11,0,0.33061108,1,,
9.47E+11,0,0.582688,0,,
9.14E+11,0,0.39968354,1,,
8.84E+11,0,0.25040013,1,,
8.89E+11,0,0.6093512,0,,
9.05E+11,0,0.024542218,1,,
9.11E+11,0,0.6403925,0,,
9.35E+11,0,0.40705132,1,,
8.96E+11,0,0.38724175,1,,
9.43E+11,0,0.3237205,1,,
9.13E+11,0,0.54507756,0,,
9.16E+11,0,0.41123927,1,,
8.49E+11,0,0.6554543,0,,
9.18E+11,0,0.24874325,1,,
9.47E+11,0,0.4964938,1,,
8.88E+11,0,0.506563,0,,
9.20E+11,0,0.29938844,1,,
9.38E+11,0,0.49955174,1,,
8.70E+11,0,0.5070368,0,,
9.31E+11,0,0.4703022,1,,
9.35E+11,0,0.37256128,1,,
9.09E+11,0,0.30847347,1,,
9.30E+11,0,0.51712877,0,,
8.74E+11,0,0.3988709,1,,
9.19E+11,0,0.45709264,1,,
9.41E+11,0,0.50237864,0,,
8.80E+11,0,0.35325462,1,,
8.72E+11,0,0.7512798,0,,
9.31E+11,0,0.32969913,1,,
8.57E+11,0,0.5426744,0,,
9.35E+11,0,0.6970992,0,,
9.11E+11,0,0.5539209,0,,
8.88E+11,0,0.5917766,0,,
9.24E+11,0,0.5448449,0,,
9.24E+11,0,0.25287563,1,,
8.57E+11,0,0.23992836,1,,
8.62E+11,0,0.43320465,1,,
8.44E+11,0,0.47210753,1,,
9.07E+11,0,0.37270516,1,,
9.01E+11,0,0.4421872,1,,
8.46E+11,0,0.6170156,0,,
8.51E+11,0,0.4953933,1,,
8.71E+11,0,0.4548016,1,,
8.46E+11,0,0.41355816,1,,
9.56E+11,0,0.539105,0,,
9.07E+11,0,0.81101537,0,,
9.44E+11,0,0.5651642,0,,
9.43E+11,0,0.75171554,0,,
8.71E+11,0,0.69972277,0,,
8.52E+11,0,0.1704594,1,,
8.80E+11,0,0.5431464,0,,
9.31E+11,0,0.5368151,0,,
7.97E+11,0,0.36414206,1,,
8.59E+11,0,0.42296806,1,,
9.09E+11,0,0.51353294,0,,
8.68E+11,0,0.4897303,1,,
8.53E+11,0,0.6101237,0,,
8.66E+11,0,0.6525023,0,,
8.85E+11,0,0.60156465,0,,
8.42E+11,0,0.28575534,1,,
8.73E+11,0,0.30748332,1,,
8.86E+11,0,0.6687962,0,,
9.07E+11,0,0.3033512,1,,
8.47E+11,0,0.5826227,0,,
8.45E+11,0,0.28079733,1,,
8.56E+11,0,0.70495415,0,,
9.17E+11,0,0.59999484,0,,
8.84E+11,0,0.13282144,1,,
9.12E+11,0,0.50849974,0,,
8.89E+11,0,0.4161531,1,,
9.04E+11,0,0.69953865,0,,
8.88E+11,0,0.56898576,0,,
9.51E+11,0,0.4515321,1,,
8.69E+11,0,0.6967675,0,,
9.47E+11,0,0.7307914,0,,
9.44E+11,0,0.7330323,0,,
9.53E+11,0,0.45888248,1,,
9.04E+11,0,0.65572363,0,,
8.71E+11,0,0.4175343,1,,
8.42E+11,0,0.39844757,1,,
9.20E+11,0,0.62095857,0,,
8.87E+11,0,0.19561706,1,,
8.47E+11,0,0.55844736,0,,
8.62E+11,0,0.661281,0,,
8.83E+11,0,0.19470806,1,,
9.22E+11,0,0.32905757,1,,
9.19E+11,0,0.52205133,0,,
9.07E+11,0,0.6621674,0,,
8.60E+11,0,0.22496127,1,,
8.50E+11,0,0.27837893,1,,
8.76E+11,0,0.38092738,1,,
8.89E+11,0,0.5093825,0,,
8.53E+11,0,0.25552896,1,,
9.03E+11,0,0.36525744,1,,
8.93E+11,0,0.38366616,1,,
9.55E+11,0,0.2567379,1,,
9.21E+11,0,0.43469203,1,,
9.15E+11,0,0.48195115,1,,
8.87E+11,0,0.31382453,1,,
8.92E+11,0,0.324857,1,,
8.77E+11,0,0.46391103,1,,
9.36E+11,0,0.32195014,1,,
8.57E+11,0,0.7566092,0,,
9.21E+11,0,0.6036306,0,,
9.15E+11,0,0.49195713,1,,
8.88E+11,0,0.3518336,1,,
8.73E+11,0,0.7442259,0,,
8.64E+11,0,0.5420476,0,,
8.61E+11,0,0.28315696,1,,
9.00E+11,0,0.47706494,1,,
9.22E+11,0,0.25292718,1,,
8.81E+11,0,0.10255356,1,,
8.94E+11,0,0.32706863,1,,
9.03E+11,0,0.54694474,0,,
9.00E+11,0,0.8088783,0,,
9.41E+11,0,0.52591723,0,,
9.03E+11,0,0.5594584,0,,
9.34E+11,0,0.25761354,1,,
8.47E+11,0,0.30561033,1,,
8.84E+11,0,0.34510627,1,,
8.98E+11,0,0.6775401,0,,
9.14E+11,0,0.2718158,1,,
8.94E+11,0,0.4080921,1,,
8.64E+11,0,0.74220335,0,,
8.77E+11,0,0.48787227,1,,
9.35E+11,0,0.46051657,1,,
8.93E+11,0,0.42529774,1,,
9.32E+11,0,0.5729563,0,,
8.49E+11,0,0.6664055,0,,
9.09E+11,0,0.21989664,1,,
9.21E+11,0,0.5101641,0,,
8.52E+11,0,0.44739637,1,,
8.88E+11,0,0.44517273,1,,
9.09E+11,0,0.44783065,1,,
9.49E+11,0,0.41136596,1,,
8.65E+11,0,0.4328933,1,,
9.43E+11,0,0.22071546,1,,
8.87E+11,0,0.9981847,0,,
9.30E+11,0,0.45238614,1,,
8.89E+11,0,0.7130462,0,,
8.71E+11,0,0.27060235,1,,
9.25E+11,0,0.4316289,1,,
9.33E+11,0,0.30305785,1,,
9.24E+11,0,0.64056206,0,,
8.79E+11,0,0.46419364,1,,
8.65E+11,0,0.80631125,0,,
9.04E+11,0,0.7183336,0,,
8.99E+11,0,0.4520439,1,,
8.49E+11,0,0.26320627,1,,
8.89E+11,0,0.65745085,0,,
8.55E+11,0,0.53051376,0,,
8.75E+11,0,0.3037803,1,,
9.14E+11,0,0.68165183,0,,
9.21E+11,0,0.3371259,1,,
9.33E+11,0,0.3876754,1,,
9.45E+11,0,0.2676606,1,,
8.77E+11,0,0.29452708,1,,
8.90E+11,0,0.6654311,0,,
8.60E+11,0,0.396782,1,,
9.13E+11,0,0.1756788,1,,
9.41E+11,0,0.55248034,0,,
8.71E+11,0,0.631984,0,,
9.03E+11,0,0.53556144,0,,
9.01E+11,0,0.38427335,1,,
8.45E+11,0,0.55456346,0,,
8.72E+11,0,0.52724445,0,,
9.40E+11,0,0.14813967,1,,
9.00E+11,0,0.32874152,1,,
8.59E+11,0,0.73097426,0,,
8.49E+11,0,0.21076599,1,,
8.70E+11,0,0.30054715,1,,
8.57E+11,0,0.4453243,1,,
9.03E+11,0,0.57896715,0,,
8.65E+11,0,0.51477075,0,,
8.92E+11,0,0.7314404,0,,
9.17E+11,0,0.38678992,1,,
9.47E+11,0,0.40294686,1,,
8.81E+11,0,0.50082064,0,,
9.49E+11,0,0.6532123,0,,
8.48E+11,0,0.9028391,0,,
8.84E+11,0,0.62770617,0,,
8.78E+11,0,0.12245293,1,,
8.89E+11,0,0.35203597,1,,
9.25E+11,0,0.5003223,0,,
8.92E+11,0,0.50388396,0,,
9.05E+11,0,0.6300675,0,,
9.24E+11,0,0.69305265,0,,
8.65E+11,0,0.42122805,1,,
9.42E+11,0,0.4519309,1,,
9.06E+11,0,0.5538101,0,,
8.42E+11,0,0.48849523,1,,
9.08E+11,0,0.3354397,1,,
8.96E+11,0,0.53948593,0,,
9.37E+11,0,0.47501785,1,,
8.95E+11,0,0.39133972,1,,
8.77E+11,0,0.46906647,1,,
8.55E+11,0,0.5771937,0,,
8.95E+11,0,0.37970555,1,,
8.75E+11,0,0.20135468,1,,
9.52E+11,0,0.5063336,0,,
9.14E+11,0,0.44083038,1,,
9.43E+11,0,0.40633938,1,,
8.44E+11,0,0.1263026,1,,
9.52E+11,0,0.30074555,1,,
8.85E+11,0,0.498705,1,,
9.12E+11,0,0.36280596,1,,
9.55E+11,0,0.6663037,0,,
9.53E+11,0,0.64328337,0,,
8.80E+11,0,0.5099016,0,,
9.17E+11,0,0.6186555,0,,
9.06E+11,0,0.36151612,1,,
9.30E+11,0,0.4542518,1,,
8.75E+11,0,0.33535728,1,,
9.53E+11,0,0.5214419,0,,
9.30E+11,0,0.45208314,1,,
8.75E+11,0,0.12552236,1,,
9.22E+11,0,0.33128452,1,,
8.91E+11,0,0.39068168,1,,
8.66E+11,0,0.43993142,1,,
9.15E+11,0,0.42152175,1,,
8.47E+11,0,0.5148833,0,,
9.21E+11,0,0.38433102,1,,
9.51E+11,0,0.41542938,1,,
8.97E+11,0,0.5249058,0,,
8.65E+11,0,0.46007127,1,,
8.63E+11,0,0.60404986,0,,
8.91E+11,0,0.25349247,1,,
9.40E+11,0,0.32663321,1,,
8.99E+11,0,0.26547614,1,,
9.13E+11,0,0.87426543,0,,
9.39E+11,0,0.41498592,1,,
8.52E+11,0,0.4317379,1,,
8.75E+11,0,0.70876485,0,,
8.77E+11,0,0.45865345,1,,
8.83E+11,0,0.82759404,0,,
9.03E+11,0,0.025665097,1,,
9.01E+11,0,0.37381622,1,,
9.28E+11,0,0.5567216,0,,
8.99E+11,0,0.38630515,1,,
8.59E+11,0,0.3950946,1,,
8.75E+11,0,0.25210953,1,,
9.28E+11,0,0.4137985,1,,
8.94E+11,0,0.47871485,1,,
8.91E+11,0,0.2117349,1,,
8.75E+11,0,0.5062197,0,,
9.53E+11,0,0.39433494,1,,
9.04E+11,0,0.40050587,1,,
8.50E+11,0,0.34694394,1,,
9.07E+11,0,0.68874514,0,,
8.94E+11,0,0.4729155,1,,
8.47E+11,0,0.44141746,1,,
8.60E+11,0,0.2503828,1,,
8.85E+11,0,0.3325759,1,,
8.90E+11,0,0.60511136,0,,
9.20E+11,0,0.84842944,0,,
8.68E+11,0,0.39455825,1,,
9.33E+11,0,0.562419,0,,
9.15E+11,0,0.20010144,1,,
8.42E+11,0,0.31161824,1,,
9.02E+11,0,0.38360023,1,,
9.27E+11,0,0.42849857,1,,
8.90E+11,0,0.4418358,1,,
9.13E+11,0,0.33711758,1,,
9.16E+11,0,0.4760181,1,,
8.68E+11,0,0.36086223,1,,
8.69E+11,0,0.56486434,0,,
9.15E+11,0,0.5185291,0,,
8.92E+11,0,0.69792336,0,,
8.92E+11,0,0.24452657,1,,
9.14E+11,0,0.3463369,1,,
9.54E+11,0,0.66556937,0,,
8.61E+11,0,0.8651055,0,,
9.08E+11,0,0.36692688,1,,
9.54E+11,0,0.5012694,0,,
8.71E+11,0,0.33327636,1,,
9.27E+11,0,0.43470532,1,,
9.11E+11,0,0.54100454,0,,
8.74E+11,0,0.43680495,1,,
8.47E+11,0,0.31305835,1,,
9.25E+11,0,0.16790533,1,,
9.31E+11,0,0.5056375,0,,
8.59E+11,0,0.4460603,1,,
9.10E+11,0,0.5246782,0,,
8.91E+11,0,0.50240755,0,,
9.52E+11,0,0.48056927,1,,
9.49E+11,0,0.5167808,0,,
8.90E+11,0,0.62278754,0,,
8.65E+11,0,0.31651956,1,,
8.58E+11,0,0.6279305,0,,
8.68E+11,0,0.76351446,0,,
8.85E+11,0,0.39929864,1,,
8.84E+11,0,0.6486846,0,,
8.86E+11,0,0.39376897,1,,
8.75E+11,0,0.8032131,0,,
8.52E+11,0,0.56860864,0,,
9.14E+11,0,0.41035572,1,,
9.38E+11,0,0.70773214,0,,
9.56E+11,0,0.47130445,1,,
9.43E+11,0,0.99865234,0,,
8.98E+11,0,0.5366041,0,,
8.45E+11,0,0.4368626,1,,
8.42E+11,0,0.59072626,0,,
8.90E+11,0,0.45071995,1,,
8.63E+11,0,0.18260635,1,,
8.90E+11,0,0.5752226,0,,
9.23E+11,0,0.4923472,1,,
9.30E+11,0,0.35913694,1,,
8.47E+11,0,0.51450235,0,,
9.35E+11,0,0.20463692,1,,
8.75E+11,0,0.3216226,1,,
9.09E+11,0,0.29571885,1,,
8.56E+11,0,0.51321,0,,
9.28E+11,0,0.29958597,1,,
8.61E+11,0,0.8094378,0,,
8.72E+11,0,0.4469102,1,,
8.65E+11,0,0.53423053,0,,
8.65E+11,0,0.57500553,0,,
8.62E+11,0,0.50608295,0,,
8.67E+11,0,0.23446304,1,,
9.20E+11,0,0.34852436,1,,
9.00E+11,0,0.53622705,0,,
8.74E+11,0,0.4612921,1,,
8.79E+11,0,0.35834888,1,,
8.80E+11,0,0.30888948,1,,
8.71E+11,0,0.28527516,1,,
8.64E+11,0,0.7378597,0,,
8.66E+11,0,0.97549546,0,,
8.67E+11,0,0.5641815,0,,
9.53E+11,0,0.22525004,1,,
8.73E+11,0,0.49049172,1,,
9.19E+11,0,0.545332,0,,
9.19E+11,0,0.7191792,0,,
8.56E+11,0,0.50076616,0,,
8.66E+11,0,0.004216079,1,,
8.93E+11,0,0.47228065,1,,
9.43E+11,0,0.41465104,1,,
8.83E+11,0,0.29914907,1,,
8.84E+11,0,0.41277978,1,,
9.39E+11,0,0.67184204,0,,
8.56E+11,0,0.31220523,1,,
8.51E+11,0,0.49831715,1,,
8.73E+11,0,0.5479796,0,,
9.32E+11,0,0.41615924,1,,
8.67E+11,0,0.29018548,1,,
8.53E+11,0,0.35082433,1,,
8.91E+11,0,0.61007535,0,,
8.88E+11,0,0.32055107,1,,
9.36E+11,0,0.16201223,1,,
9.28E+11,0,0.33083665,1,,
8.75E+11,0,0.5006349,0,,
9.25E+11,0,0.63606447,0,,
9.49E+11,0,0.7045401,0,,
8.94E+11,0,0.46097848,1,,
8.86E+11,0,0.6972554,0,,
9.24E+11,0,0.5330919,0,,
9.22E+11,0,0.9957959,0,,
8.46E+11,0,0.7277839,0,,
9.46E+11,0,0.550789,0,,
8.81E+11,0,0.61134946,0,,
9.14E+11,0,0.3847637,1,,
8.82E+11,0,0.1757487,1,,
9.36E+11,0,0.4540744,1,,
8.67E+11,0,0.9675047,0,,
8.93E+11,0,0.8584023,0,,
8.71E+11,0,0.7727566,0,,
9.13E+11,0,0.6401326,0,,
8.57E+11,0,0.8397343,0,,
8.94E+11,0,0.8459762,0,,
8.50E+11,0,0.549094,0,,
9.29E+11,0,0.5904074,0,,
9.07E+11,0,0.3566108,1,,
8.47E+11,0,0.51552594,0,,
8.72E+11,0,0.40555537,1,,
9.39E+11,0,0.56666005,0,,
9.01E+11,0,0.17994364,1,,
8.48E+11,0,0.73972046,0,,
8.70E+11,0,0.20717144,1,,
9.43E+11,0,0.6375593,0,,
9.46E+11,0,0.35357842,1,,
8.43E+11,0,0.42554286,1,,
9.39E+11,0,0.36419785,1,,
9.39E+11,0,0.8065794,0,,
8.96E+11,0,0.17502807,1,,
8.55E+11,0,0.47848564,1,,
8.64E+11,0,0.50019157,0,,
9.50E+11,0,0.51994973,0,,
9.30E+11,0,0.7560697,0,,
8.90E+11,0,0.8349324,0,,
8.69E+11,0,0.59325767,0,,
8.49E+11,0,0.7498984,0,,
8.48E+11,0,0.62563014,0,,
8.81E+11,0,0.49273288,1,,
9.14E+11,0,0.57447,0,,
8.71E+11,0,0.58029985,0,,
8.64E+11,0,0.5870047,0,,
8.67E+11,0,0.57148653,0,,
8.60E+11,0,0.7498736,0,,
8.71E+11,0,0.6937225,0,,
8.97E+11,0,0.50326234,0,,
8.88E+11,0,0.7498496,0,,
9.28E+11,0,0.7498496,0,,
8.97E+11,0,0.83247846,0,,
9.22E+11,0,0.7499254,0,,
9.29E+11,0,0.7498735,0,,
9.22E+11,0,0.5001449,0,,
8.80E+11,0,0.5001449,0,,
8.60E+11,0,0.79374504,0,,
9.31E+11,0,0.94333375,0,,
8.49E+11,0,0.94333375,0,,
8.67E+11,0,0.5001456,0,,
9.18E+11,0,0.79374504,0,,
8.90E+11,0,0.50017554,0,,
9.07E+11,0,0.94333375,0,,
9.04E+11,0,0.67103624,0,,
9.30E+11,0,0.99239975,0,,
8.43E+11,0,0.5001449,0,,
9.10E+11,0,0.94333375,0,,
9.22E+11,0,0.50017536,0,,
8.94E+11,0,0.94333375,0,,
9.54E+11,0,0.59181964,0,,
8.84E+11,0,0.64994377,0,,
9.14E+11,0,0.43453735,1,,
9.09E+11,0,0.5709003,0,,
9.55E+11,0,0.57151043,0,,
9.11E+11,0,0.58356285,0,,
8.82E+11,0,0.4540066,1,,
9.55E+11,0,0.47641337,1,,
9.50E+11,0,0.60119504,0,,
8.86E+11,0,0.58819544,0,,
9.05E+11,0,0.8016518,0,,
9.29E+11,0,0.76603556,0,,
8.92E+11,0,0.48963714,1,,
9.15E+11,0,0.6876836,0,,
9.55E+11,0,0.7168372,0,,
9.30E+11,0,0.58544564,0,,
9.17E+11,0,0.39311597,1,,
8.85E+11,0,0.3951439,1,,
8.96E+11,0,0.49393302,1,,
9.56E+11,0,0.2721363,1,,
8.43E+11,0,0.56913245,0,,
9.27E+11,0,0.05741944,1,,
9.41E+11,0,0.3372714,1,,
9.06E+11,0,0.33199605,1,,
8.46E+11,0,0.6595448,0,,
9.25E+11,0,0.33249313,1,,
8.42E+11,0,0.4340042,1,,
8.68E+11,0,0.7776854,0,,
8.59E+11,0,0.8878256,0,,
8.83E+11,0,0.57457495,0,,
8.71E+11,0,0.7781404,0,,
8.69E+11,0,0.2759715,1,,
9.48E+11,0,0.48332545,1,,
8.65E+11,0,0.49059013,1,,
8.74E+11,0,0.50247836,0,,
9.15E+11,0,0.70999396,0,,
8.85E+11,0,0.6820377,0,,
9.17E+11,0,0.4996751,1,,
8.98E+11,0,0.5648339,0,,
8.91E+11,0,0.91440445,0,,
8.98E+11,0,0.6474555,0,,
8.91E+11,0,0.44478047,1,,
9.01E+11,0,0.72403723,0,,
8.95E+11,0,0.52354276,0,,
9.07E+11,0,0.35878095,1,,
8.48E+11,0,0.8111332,0,,
8.94E+11,0,0.6659778,0,,
8.72E+11,0,0.677361,0,,
9.01E+11,0,0.6558472,0,,
8.60E+11,0,0.7600289,0,,
8.70E+11,0,0.7078587,0,,
9.22E+11,0,0.82413393,0,,
9.01E+11,0,0.52892035,0,,
8.85E+11,0,0.6110827,0,,
9.39E+11,0,0.6836276,0,,
9.02E+11,0,0.419874,1,,
8.67E+11,0,0.37834525,1,,
8.58E+11,0,0.4258586,1,,
8.67E+11,0,0.5012534,0,,
8.70E+11,0,0.2730732,1,,
8.41E+11,0,0.40318978,1,,
8.73E+11,0,0.5263626,0,,
9.17E+11,0,0.3552307,1,,
8.80E+11,0,0.4239984,1,,
8.80E+11,0,0.46474972,1,,
9.00E+11,0,0.4643072,1,,
8.90E+11,0,0.30673495,1,,
9.22E+11,0,0.53607374,0,,
8.61E+11,0,0.6150039,0,,
8.54E+11,0,0.22372645,1,,
8.94E+11,0,0.34480372,1,,
9.24E+11,0,0.21006475,1,,
9.41E+11,0,0.5497033,0,,
8.42E+11,0,0.50259733,0,,
9.13E+11,0,0.3330435,1,,
8.90E+11,0,0.5589937,0,,
9.14E+11,0,0.3552268,1,,
8.74E+11,0,0.40066513,1,,
8.75E+11,0,0.33677414,1,,
8.68E+11,0,0.19665952,1,,
8.75E+11,0,0.27288142,1,,
9.11E+11,0,0.45623532,1,,
8.47E+11,0,0.64967316,0,,
8.72E+11,0,0.41466102,1,,
8.79E+11,0,0.4500824,1,,
8.56E+11,0,0.21643847,1,,
8.63E+11,0,0.49710187,1,,
8.64E+11,0,0.43628556,1,,
8.66E+11,0,0.21323162,1,,
9.26E+11,0,0.484239,1,,
9.54E+11,0,0.12381696,1,,
8.70E+11,0,0.54335463,0,,
9.12E+11,0,0.32005626,1,,
8.88E+11,0,0.46456182,1,,
8.48E+11,0,0.30282643,1,,
8.57E+11,0,0.2522023,1,,
8.86E+11,0,0.5840585,0,,
8.74E+11,0,0.14674471,1,,
8.86E+11,0,0.36544773,1,,
8.83E+11,0,0.016154123,1,,
9.41E+11,0,0.59346116,0,,
9.10E+11,0,0.28431806,1,,
8.61E+11,0,0.30927438,1,,
8.87E+11,0,0.32119584,1,,
8.68E+11,0,0.6675518,0,,
9.07E+11,0,0.5822445,0,,
8.93E+11,0,0.024346132,1,,
9.48E+11,0,0.2431156,1,,
9.11E+11,0,0.48043635,1,,
8.51E+11,0,0.71369797,0,,
8.88E+11,0,0.4999099,1,,
8.74E+11,0,0.43116438,1,,
9.07E+11,0,0.5188298,0,,
9.06E+11,0,0.2555016,1,,
8.92E+11,0,0.45291024,1,,
8.92E+11,0,0.3203023,1,,
8.95E+11,0,0.78117543,0,,
8.68E+11,0,0.50418913,0,,
8.54E+11,0,0.6493204,0,,
9.04E+11,0,0.3699838,1,,
9.01E+11,0,0.39690876,1,,
9.46E+11,0,0.37165204,1,,
9.08E+11,0,0.31274515,1,,
8.58E+11,0,0.5049179,0,,
8.74E+11,0,0.90897644,0,,
9.15E+11,0,0.31380668,1,,
8.98E+11,0,0.688718,0,,
8.44E+11,0,0.37557915,1,,
8.58E+11,0,0.5687498,0,,
9.47E+11,0,0.6065798,0,,
9.11E+11,0,0.5056443,0,,
8.66E+11,0,0.46771148,1,,
9.21E+11,0,0.6906917,0,,
8.87E+11,0,0.2720078,1,,
8.57E+11,0,0.2524835,1,,
8.60E+11,0,0.3204625,1,,
8.88E+11,0,0.38842654,1,,
8.74E+11,0,0.4009053,1,,
8.69E+11,0,0.8696595,0,,
8.88E+11,0,0.34666547,1,,
8.54E+11,0,0.68153596,0,,
8.94E+11,0,0.5597664,0,,
8.89E+11,0,0.5889179,0,,
8.46E+11,0,0.44423127,1,,
8.47E+11,0,0.43269032,1,,
8.61E+11,0,0.47207564,1,,
9.06E+11,0,0.6976967,0,,
8.75E+11,0,0.23550852,1,,
8.78E+11,0,0.7010853,0,,
9.02E+11,0,0.33900264,1,,
9.00E+11,0,0.20645311,1,,
9.54E+11,0,0.41837484,1,,
9.53E+11,0,0.6062935,0,,
8.94E+11,0,0.37732446,1,,
9.01E+11,0,0.29046282,1,,
8.76E+11,0,0.17526811,1,,
9.03E+11,0,0.31583354,1,,
8.79E+11,0,0.5020813,0,,
8.97E+11,0,0.7531619,0,,
8.57E+11,0,0.69508666,0,,
8.61E+11,0,0.71668017,0,,
8.96E+11,0,0.5582386,0,,
9.37E+11,0,0.15453385,1,,
8.67E+11,0,0.30155376,1,,
8.66E+11,0,0.43966743,1,,
8.71E+11,0,0.6992032,0,,
8.89E+11,0,0.48909962,1,,
8.82E+11,0,0.7221222,0,,
8.68E+11,0,0.50687194,0,,
8.80E+11,0,0.60154444,0,,
8.91E+11,0,0.7559442,0,,
8.86E+11,0,0.3847528,1,,
8.62E+11,0,0.5381075,0,,
9.54E+11,0,0.360843,1,,
9.48E+11,0,0.7112515,0,,
9.20E+11,0,0.46062592,1,,
8.92E+11,0,0.538086,0,,
8.80E+11,0,0.70831716,0,,
8.71E+11,0,0.7618555,0,,
9.19E+11,0,0.48496804,1,,
8.99E+11,0,0.4988488,1,,
8.92E+11,0,0.68150735,0,,
8.63E+11,0,0.9939941,0,,
9.28E+11,0,0.49216416,1,,
9.36E+11,0,0.7884584,0,,
9.02E+11,0,0.47558457,1,,
8.86E+11,0,0.6025782,0,,
8.49E+11,0,0.63325995,0,,
9.06E+11,0,0.413913,1,,
8.51E+11,0,0.4778476,1,,
8.89E+11,0,0.28098786,1,,
9.05E+11,0,0.45900118,1,,
9.13E+11,0,0.6735885,0,,
9.05E+11,0,0.34914094,1,,
9.34E+11,0,0.46200126,1,,
9.00E+11,0,0.6489696,0,,
8.83E+11,0,0.48503926,1,,
8.57E+11,0,0.47716886,1,,
8.72E+11,0,0.56277823,0,,
8.54E+11,0,0.4956175,1,,
8.81E+11,0,0.5477925,0,,
9.09E+11,0,0.57941574,0,,
8.97E+11,0,0.95637923,0,,
9.23E+11,0,0.6355274,0,,
9.22E+11,0,0.6548062,0,,
8.59E+11,0,0.6792417,0,,
8.69E+11,0,0.78118396,0,,
9.32E+11,0,0.004118609,1,,
8.58E+11,0,0.20051666,1,,
8.82E+11,0,0.33920678,1,,
9.56E+11,0,0.4136201,1,,
9.01E+11,0,0.7118213,0,,
9.13E+11,0,0.6639071,0,,
8.93E+11,0,0.40886733,1,,
9.05E+11,0,0.18999647,1,,
8.73E+11,0,0.48793793,1,,
9.19E+11,0,0.46155503,1,,
9.18E+11,0,0.77836144,0,,
9.18E+11,0,0.45070353,1,,
9.02E+11,0,0.17453875,1,,
9.21E+11,0,0.39572507,1,,
9.16E+11,0,0.55573255,0,,
9.18E+11,0,0.4597184,1,,
9.20E+11,0,0.47821248,1,,
8.68E+11,0,0.700643,0,,
9.36E+11,0,0.37378934,1,,
9.13E+11,0,0.47359097,1,,
8.75E+11,0,0.5627217,0,,
9.47E+11,0,0.63591015,0,,
8.80E+11,0,0.33314586,1,,
8.96E+11,0,0.07257672,1,,
9.04E+11,0,0.5439587,0,,
9.00E+11,0,0.2281048,1,,
9.49E+11,0,0.7562169,0,,
9.30E+11,0,0.29574,1,,
8.85E+11,0,0.47583103,1,,
8.51E+11,0,0.75051004,0,,
8.75E+11,0,0.6739619,0,,
9.17E+11,0,0.26886457,1,,
9.52E+11,0,0.6980474,0,,
9.39E+11,0,0.49794868,1,,
9.54E+11,0,0.42823222,1,,
8.82E+11,0,0.4051361,1,,
9.26E+11,0,0.54769844,0,,
9.28E+11,0,0.6780134,0,,
8.56E+11,0,0.5506562,0,,
8.91E+11,0,0.284468,1,,
8.47E+11,0,0.70383406,0,,
9.34E+11,0,0.6952183,0,,
8.88E+11,0,0.6146362,0,,
8.68E+11,0,0.36068013,1,,
9.14E+11,0,0.7220334,0,,
8.92E+11,0,0.29429713,1,,
9.09E+11,0,0.47527668,1,,
9.02E+11,0,0.3799192,1,,
9.02E+11,0,0.7741633,0,,
8.44E+11,0,0.67093503,0,,
9.34E+11,0,0.47099587,1,,
9.03E+11,0,0.36428624,1,,
9.44E+11,0,0.7802587,0,,
9.41E+11,0,0.3815975,1,,
8.89E+11,0,0.5104785,0,,
9.50E+11,0,0.60283154,0,,
8.50E+11,0,0.57331336,0,,
9.41E+11,0,0.5565048,0,,
9.23E+11,0,0.5552264,0,,
8.73E+11,0,0.78347415,0,,
8.69E+11,0,0.2673221,1,,
8.72E+11,0,0.8142221,0,,
9.35E+11,0,0.42681915,1,,
8.46E+11,0,0.5505737,0,,
8.48E+11,0,0.59213656,0,,
8.73E+11,0,0.51492995,0,,
9.55E+11,0,0.70303863,0,,
9.36E+11,0,0.36941108,1,,
8.43E+11,0,0.2575374,1,,
9.14E+11,0,0.53783685,0,,
9.34E+11,0,0.50989723,0,,
9.16E+11,0,0.5107572,0,,
8.42E+11,0,0.48223314,1,,
9.10E+11,0,0.7533987,0,,
9.41E+11,0,0.4399782,1,,
8.93E+11,0,0.25072953,1,,
9.49E+11,0,0.5982907,0,,
8.88E+11,0,0.385169,1,,
8.48E+11,0,0.48560917,1,,
8.89E+11,0,0.59288603,0,,
9.14E+11,0,0.61541617,0,,
8.84E+11,0,0.5809105,0,,
9.15E+11,0,0.5937742,0,,
8.95E+11,0,0.43655246,1,,
9.24E+11,0,0.32122815,1,,
9.01E+11,0,0.3513795,1,,
9.52E+11,0,0.43148193,1,,
