num,label,predicton,result,新闻类型,准确率
895862,0,0.011387501,1,,
893534,0,0.045628693,1,,
912059,0,0.31053582,1,,
903319,0,0.047162995,1,,
909623,0,0.022200158,1,,
909411,0,-1,0,,
891051,0,0.23060904,1,,
939284,0,0.10440152,1,,
887134,0,-1,0,,
850964,0,0.05672316,1,,
909075,0,0.04264134,1,,
859683,0,0.19823273,1,,
910964,0,0.061467398,1,,
887550,0,0.15803102,1,,
885207,0,0.001769238,1,,
849411,0,0.03782767,1,,
954826,0,0.083800085,1,,
923148,0,0.22539252,1,,
942943,0,0.08605386,1,,
951568,0,0.045514543,1,,
917973,0,0.003209415,1,,
893150,0,0.045022216,1,,
849623,0,0.24573848,1,,
881495,0,0.19040321,1,,
861875,0,0.016371397,1,,
945168,0,0.008772024,1,,
910990,0,0.005271482,1,,
881653,0,0.059378475,1,,
842831,0,0.07324321,1,,
848705,0,0.04723641,1,,
881461,0,0.07706419,1,,
916069,0,0.37710822,1,,
886644,0,0.65499437,0,,
843789,0,0.050381064,1,,
881839,0,0.13876364,1,,
882680,0,-1,0,,
857987,0,-1,0,,
870799,0,0.29776725,1,,
936836,0,0.02492538,1,,
914168,0,0.07362447,1,,
902831,0,0.20011984,1,,
949107,0,0.47089502,1,,
848153,0,0.122354746,1,,
879614,0,0.20745885,1,,
927944,0,0.11761846,1,,
866433,0,0.38298935,1,,
952780,0,0.059128072,1,,
915047,0,-1,0,,
910535,0,0.24331397,1,,
899235,0,0.09289491,1,,
948028,0,0.057603586,1,,
947060,0,0.091835804,1,,
894718,0,0.17160551,1,,
889295,0,-1,0,,
953460,0,0.016484886,1,,
869649,0,0.1363784,1,,
910707,0,0.008931888,1,,
878951,0,0.15154949,1,,
873585,0,0.009694875,1,,
938509,0,0.021646613,1,,
906206,0,0.012980978,1,,
841447,0,0.03663599,1,,
945353,0,0.013873246,1,,
849418,0,0.005057604,1,,
899651,0,0.15146479,1,,
899497,0,0.033454083,1,,
946710,0,0.0802076,1,,
916060,0,0.16515255,1,,
950675,0,0.022754528,1,,
933929,0,0.122459516,1,,
952122,0,0.026422044,1,,
907320,0,0.025652684,1,,
853344,0,0.1577543,1,,
867171,0,0.037338257,1,,
909088,0,0.067615025,1,,
842004,0,0.011768432,1,,
842838,0,0.2790103,1,,
867515,0,-1,0,,
891890,0,-1,0,,
902838,0,0.09674321,1,,
860730,0,0.09120053,1,,
954483,0,0.019078735,1,,
720665,0,0.045654524,1,,
900753,0,0.27821395,1,,
950023,0,0.24994865,1,,
865242,0,0.02718912,1,,
897169,0,0.015309147,1,,
859028,0,0.10075899,1,,
867727,0,0.21199629,1,,
906696,0,0.10546011,1,,
911621,0,0.042835545,1,,
856060,0,-1,0,,
906837,0,0.09985428,1,,
938704,0,0.07600603,1,,
891403,0,0.12028868,1,,
902699,0,0.25665864,1,,
863728,0,0.021735907,1,,
891631,0,0.18503077,1,,
906239,0,0.32171425,1,,
918131,0,0.05521506,1,,
850738,0,0.19887196,1,,
860991,0,0.27130437,1,,
894727,0,0.08165378,1,,
856897,0,0.010167236,1,,
910738,0,0.039247923,1,,
904936,0,0.06670582,1,,
912853,0,-1,0,,
951906,0,0.05817765,1,,
896242,0,0.15539032,1,,
897390,0,0.16603772,1,,
890989,0,0.009076916,1,,
941952,0,0.024510622,1,,
856863,0,0.10919664,1,,
902209,0,0.2611675,1,,
845448,0,-1,0,,
869682,0,0.004837911,1,,
886216,0,0.03646467,1,,
884541,0,0.011222843,1,,
905810,0,0.025852513,1,,
950820,0,0.08240441,1,,
931817,0,0.020310031,1,,
889850,0,0.03249981,1,,
881665,0,0.23089604,1,,
908959,0,0.1014777,1,,
895265,0,0.023290843,1,,
871219,0,-1,0,,
883300,0,0.067430645,1,,
909285,0,0.02148388,1,,
944844,0,0.13424577,1,,
952921,0,0.043420844,1,,
879848,0,0.1974916,1,,
892040,0,0.124072045,1,,
955764,0,0.12904026,1,,
946373,0,-1,0,,
879428,0,0.035189494,1,,
845470,0,0.035030257,1,,
857989,0,-1,0,,
941156,0,0.41410813,1,,
908539,0,0.21050064,1,,
943433,0,0.033297695,1,,
954484,0,0.18080084,1,,
902467,0,0.3408615,1,,
908961,0,-1,0,,
898770,0,0.01774658,1,,
931477,0,0.1324314,1,,
848539,0,0.03375842,1,,
904790,0,0.09357895,1,,
854166,0,0.10175869,1,,
916255,0,0.09700848,1,,
917387,0,0.060025044,1,,
873744,0,0.0740615,1,,
900330,0,0.34855542,1,,
854354,0,0.11275196,1,,
851626,0,0.18318799,1,,
950672,0,0.024582757,1,,
867344,0,-1,0,,
883338,0,-1,0,,
945192,0,0.19236133,1,,
907327,0,0.025909105,1,,
941532,0,0.14078304,1,,
908995,0,0.030279929,1,,
850532,0,0.004048003,1,,
943291,0,0.20687275,1,,
918935,0,0.20795116,1,,
844132,0,0.047982406,1,,
870307,0,0.16699888,1,,
945166,0,0.106933795,1,,
940414,0,0.06533422,1,,
913185,0,0.065304,1,,
942727,0,0.03251961,1,,
855616,0,-1,0,,
947255,0,-1,0,,
923710,0,-1,0,,
846201,0,0.052351654,1,,
888340,0,-1,0,,
841818,0,0.050426416,1,,
887308,0,-1,0,,
863374,0,0.060333133,1,,
946989,0,0.002042354,1,,
886675,0,0.002814923,1,,
925048,0,0.10533409,1,,
884122,0,0.07209074,1,,
860962,0,0.1771261,1,,
873549,0,0.19134477,1,,
922863,0,0.15624054,1,,
892275,0,0.06012425,1,,
895050,0,0.0298727,1,,
887595,0,0.13367926,1,,
871448,0,0.11472213,1,,
895434,0,-1,0,,
914965,0,0.038247425,1,,
940289,0,0.10070242,1,,
940887,0,0.079273306,1,,
920962,0,0.118072584,1,,
886211,0,0.05588251,1,,
900559,0,-1,0,,
905817,0,-1,0,,
848196,0,0.059699368,1,,
926853,0,0.015452569,1,,
909612,0,0.031059308,1,,
883797,0,0.13884275,1,,
921078,0,0.05643634,1,,
858136,0,0.25134924,1,,
930338,0,0.021160241,1,,
909276,0,0.08195969,1,,
911289,0,0.07674961,1,,
849612,0,0.006601147,1,,
898589,0,0.17685556,1,,
861078,0,0.12283646,1,,
954219,0,0.24387316,1,,
878969,0,0.01803407,1,,
901229,0,0.1419227,1,,
881696,0,0.020609988,1,,
882013,0,0.24154949,1,,
909044,0,0.13553904,1,,
932239,0,0.11556976,1,,
894327,0,0.053672142,1,,
845880,0,0.059084076,1,,
887730,0,-1,0,,
940448,0,0.007671831,1,,
900996,0,0.040069636,1,,
893102,0,0.032869436,1,,
923328,0,0.1283378,1,,
896470,0,0.3395968,1,,
843945,0,-1,0,,
855820,0,0.052523073,1,,
915478,0,0.00487599,1,,
909027,0,0.019470185,1,,
937728,0,0.119889855,1,,
858703,0,-1,0,,
894929,0,0.2418981,1,,
891467,0,0.31205493,1,,
938760,0,0.053489402,1,,
849027,0,0.14964893,1,,
850936,0,0.10959356,1,,
908591,0,0.014477837,1,,
921229,0,0.1827044,1,,
866468,0,0.05017938,1,,
909671,0,0.08227287,1,,
947209,0,0.115820274,1,,
931873,0,0.096598186,1,,
897300,0,0.01122867,1,,
900708,0,0.21508943,1,,
881265,0,0.006452189,1,,
859241,0,0.05354444,1,,
894585,0,0.33096594,1,,
890919,0,0.11351339,1,,
914906,0,0.16511337,1,,
914308,0,0.12350127,1,,
871619,0,-1,0,,
919417,0,0.04165355,1,,
952179,0,0.2324746,1,,
892024,0,0.054187994,1,,
881433,0,0.31305903,1,,
881601,0,0.006871139,1,,
854906,0,0.004609102,1,,
851448,0,-1,0,,
861440,0,-1,0,,
899063,0,0.009778075,1,,
866665,0,0.07409503,1,,
844707,0,0.19328235,1,,
852662,0,0.124927305,1,,
911483,0,0.18110241,1,,
843522,0,0.08219094,1,,
896219,0,-1,0,,
915447,0,-1,0,,
866033,0,0.006170018,1,,
932265,0,0.06420299,1,,
930532,0,0.11108223,1,,
864764,0,0.092020184,1,,
930700,0,0.026804,1,,
926665,0,-1,0,,
923317,0,-1,0,,
846606,0,-1,0,,
852034,0,0.05906205,1,,
866201,0,-1,0,,
852808,0,0.23394006,1,,
867115,0,0.14028381,1,,
856652,0,0.017956398,1,,
862467,0,-1,0,,
946546,0,0.034532774,1,,
913576,0,0.02748023,1,,
876067,0,0.048124693,1,,
926691,0,0.05062145,1,,
897569,0,7.68E-05,1,,
919870,0,0.09335202,1,,
953094,0,0.08185904,1,,
914753,0,0.057888065,1,,
889661,0,-1,0,,
886629,0,0.21590349,1,,
927327,0,0.10583753,1,,
865014,0,0.10915506,1,,
946310,0,0.27627495,1,,
878599,0,0.13926584,1,,
936067,0,0.09286855,1,,
933515,0,0.124594055,1,,
890328,0,0.026886662,1,,
887991,0,0.42065653,1,,
924790,0,0.028746149,1,,
907512,0,0.10488211,1,,
900737,0,0.22056633,1,,
905619,0,0.09484414,1,,
879225,0,-1,0,,
883151,0,0.04987296,1,,
914559,0,0.10476924,1,,
895034,0,0.169521,1,,
895808,0,0.1665711,1,,
891494,0,0.27399662,1,,
900965,0,0.16606453,1,,
941931,0,0.14520526,1,,
920906,0,0.028503112,1,,
936863,0,0.03208268,1,,
942788,0,0.16460733,1,,
848334,0,-1,0,,
905873,0,0.051045608,1,,
928357,0,0.27653655,1,,
899893,0,0.25701293,1,,
881050,0,0.09073869,1,,
848106,0,0.08288066,1,,
883535,0,0.33986187,1,,
886047,0,0.34513038,1,,
874398,0,0.05636578,1,,
869615,0,0.5230826,0,,
926239,0,0.11547663,1,,
849212,0,0.1912479,1,,
918536,0,0.01711008,1,,
912830,0,0.08780882,1,,
905887,0,-1,0,,
847388,0,-1,0,,
893753,0,-1,0,,
899269,0,-1,0,,
901629,0,0.01388259,1,,
926837,0,-1,0,,
864338,0,0.052702654,1,,
923579,0,0.14414544,1,,
874996,0,0.111695744,1,,
938303,0,0.04112327,1,,
842890,0,0.037107892,1,,
845289,0,-1,0,,
906068,0,0.023604238,1,,
891460,0,0.04044126,1,,
844169,0,-1,0,,
882245,0,0.15202372,1,,
890780,0,-1,0,,
844955,0,-1,0,,
901843,0,0.15751521,1,,
849676,0,0.021514691,1,,
893939,0,0.39400515,1,,
903989,0,0.036623556,1,,
931077,0,-1,0,,
860753,0,0.12875123,1,,
897338,0,0.010085378,1,,
897936,0,0.006144636,1,,
930397,0,-1,0,,
899090,0,0.116859786,1,,
900502,0,0.24055198,1,,
902255,0,0.065711565,1,,
911642,0,0.022689054,1,,
843387,0,-1,0,,
860105,0,-1,0,,
913571,0,-1,0,,
898526,0,0.0614689,1,,
850790,0,0.08160637,1,,
879028,0,0.016110556,1,,
915686,0,-1,0,,
902631,0,-1,0,,
933176,0,0.04675328,1,,
867112,0,0.20467329,1,,
868966,0,0.016740708,1,,
913743,0,0.08544479,1,,
943033,0,0.064109586,1,,
912691,0,0.087161936,1,,
881639,0,0.097773604,1,,
878932,0,0.10399243,1,,
919883,0,0.26138258,1,,
893906,0,0.025951024,1,,
910300,0,0.021186491,1,,
870151,0,0.11487438,1,,
903525,0,-1,0,,
940642,0,0.085265465,1,,
855024,0,0.0845185,1,,
893308,0,0.009036077,1,,
861211,0,0.05544331,1,,
917317,0,-1,0,,
846433,0,-1,0,,
870535,0,-1,0,,
903141,0,0.10837563,1,,
906433,0,0.027699335,1,,
855440,0,0.029538145,1,,
854592,0,0.1332349,1,,
877710,0,0.08669721,1,,
951166,0,0.13668309,1,,
947003,0,-1,0,,
847185,0,0.004930059,1,,
878758,0,0.00587794,1,,
917773,0,0.16505603,1,,
912033,0,0.17638372,1,,
943691,0,0.11921786,1,,
918509,0,0.04413564,1,,
938932,0,0.006230587,1,,
921023,0,0.22193971,1,,
891209,0,0.034758594,1,,
859883,0,0.04221484,1,,
897103,0,0.05428177,1,,
887391,0,0.041794132,1,,
859270,0,0.08510448,1,,
847178,0,0.1364766,1,,
927927,0,0.20377204,1,,
922469,0,0.02465506,1,,
931842,0,0.07057271,1,,
911821,0,0.13324699,1,,
885290,0,0.14550382,1,,
946548,0,0.20275675,1,,
848766,0,-1,0,,
879021,0,0.058627356,1,,
928705,0,0.22524163,1,,
860930,0,0.05034464,1,,
891690,0,0.13014677,1,,
906298,0,0.5833138,0,,
883193,0,0.016814401,1,,
938751,0,-1,0,,
866801,0,-1,0,,
954079,0,0.15556325,1,,
918356,0,-1,0,,
955997,0,-1,0,,
878335,0,0.03137671,1,,
893133,0,-1,0,,
849640,0,0.0548804,1,,
885056,0,0.33329165,1,,
848792,0,0.043481484,1,,
846608,0,0.12929724,1,,
882273,0,0.10067453,1,,
858500,0,0.020039495,1,,
888749,0,-1,0,,
857548,0,0.22498506,1,,
904963,0,0.104909115,1,,
912806,0,-1,0,,
898983,0,0.03711703,1,,
906608,0,-1,0,,
895492,0,0.005371882,1,,
869411,0,0.06659865,1,,
888923,0,0.056142226,1,,
849016,0,0.040899098,1,,
889650,0,0.023171837,1,,
952177,0,-1,0,,
913547,0,-1,0,,
919841,0,0.004635515,1,,
851674,0,0.0998696,1,,
922200,0,0.011680468,1,,
934365,0,-1,0,,
854134,0,0.18191083,1,,
935085,0,0.01616151,1,,
868950,0,0.08288458,1,,
871041,0,0.04157216,1,,
863584,0,-1,0,,
883964,0,0.13601197,1,,
842435,0,-1,0,,
884719,0,0.003992585,1,,
865217,0,0.10420762,1,,
895459,0,0.16122329,1,,
875085,0,-1,0,,
908759,0,0.022129873,1,,
867772,0,-1,0,,
862200,0,0.33255774,1,,
890319,0,0.051754937,1,,
904194,0,0.089741826,1,,
898174,0,0.042236585,1,,
873140,0,0.013437475,1,,
872092,0,0.19978608,1,,
861643,0,0.10792048,1,,
846061,0,0.22196308,1,,
915012,0,0.052775644,1,,
882628,0,0.052002028,1,,
906637,0,0.016691374,1,,
873988,0,0.045876853,1,,
914796,0,-1,0,,
933988,0,0.085675456,1,,
915644,0,0.12592456,1,,
871287,0,-1,0,,
878904,0,-1,0,,
893930,0,0.018890576,1,,
846637,0,0.06779599,1,,
855012,0,-1,0,,
842899,0,0.20331214,1,,
947451,0,0.049718387,1,,
850560,0,0.18356985,1,,
870167,0,0.07392084,1,,
871889,0,0.09578307,1,,
909475,0,0.10409245,1,,
888118,0,0.1469514,1,,
915816,0,0.21331605,1,,
857319,0,-1,0,,
899258,0,0.03157831,1,,
896210,0,0.3371961,1,,
904158,0,0.16785324,1,,
893550,0,0.26209092,1,,
881095,0,0.045738343,1,,
904964,0,0.5282824,0,,
857917,0,0.13754326,1,,
908795,0,0.19603014,1,,
855218,0,0.18437004,1,,
896446,0,-1,0,,
906865,0,-1,0,,
883194,0,0.027926652,1,,
891451,0,0.06791474,1,,
869072,0,0.054180548,1,,
890583,0,0.12676232,1,,
892012,0,0.3914971,1,,
848761,0,0.06547499,1,,
897560,0,0.033815853,1,,
885899,0,0.005598841,1,,
877980,0,-1,0,,
950618,0,-1,0,,
874739,0,0.08465986,1,,
941558,0,0.029146036,1,,
895839,0,0.07289431,1,,
955964,0,0.18213929,1,,
843987,0,0.032385036,1,,
875881,0,0.011808274,1,,
889802,0,0.07394433,1,,
928968,0,0.23567031,1,,
881253,0,0.059395432,1,,
848305,0,0.044517297,1,,
859045,0,0.043004192,1,,
903389,0,0.041547183,1,,
935076,0,0.24208213,1,,
865680,0,0.01250306,1,,
947456,0,0.1859666,1,,
906066,0,0.005985149,1,,
852002,0,-1,0,,
907386,0,-1,0,,
845889,0,0.4542716,1,,
861012,0,0.017436508,1,,
944485,0,0.14457475,1,,
937177,0,0.021512175,1,,
906630,0,0.001332887,1,,
896821,0,-1,0,,
931280,0,0.10135043,1,,
846254,0,0.1051696,1,,
930160,0,0.04342371,1,,
850103,0,0.000341183,1,,
881298,0,0.090789154,1,,
916690,0,0.051913522,1,,
894578,0,-1,0,,
870504,0,0.15707609,1,,
937345,0,0.1582078,1,,
953600,0,-1,0,,
874998,0,0.01452235,1,,
875076,0,0.100431755,1,,
883709,0,0.04152375,1,,
853540,0,-1,0,,
859846,0,0.085143335,1,,
942786,0,0.07240718,1,,
897907,0,-1,0,,
955731,0,0.022283591,1,,
898173,0,-1,0,,
913918,0,-1,0,,
900533,0,0.03589214,1,,
930194,0,0.064665906,1,,
928957,0,0.115265176,1,,
899293,0,0.024348745,1,,
900701,0,0.097392365,1,,
846092,0,0.003691499,1,,
890910,0,-1,0,,
950415,0,0.122179076,1,,
920762,0,0.024429126,1,,
845273,0,0.13689704,1,,
911025,0,-1,0,,
844193,0,0.013929753,1,,
902600,0,0.3106847,1,,
944829,0,0.098262005,1,,
884148,0,0.1890694,1,,
931610,0,-1,0,,
912492,0,0.15322971,1,,
943230,0,-1,0,,
901085,0,0.056134164,1,,
905485,0,0.121846095,1,,
843316,0,0.09460579,1,,
918108,0,0.25031635,1,,
945167,0,0.020691166,1,,
844301,0,0.14688224,1,,
866051,0,-1,0,,
922095,0,0.09069433,1,,
898785,0,0.077591114,1,,
885208,0,0.096897475,1,,
906456,0,0.011893786,1,,
907584,0,-1,0,,
924706,0,0.03627913,1,,
852600,0,0.38305336,1,,
914193,0,0.16520163,1,,
870550,0,0.08976117,1,,
935446,0,0.1438438,1,,
877775,0,0.040897354,1,,
850365,0,0.01648044,1,,
846200,0,0.04370432,1,,
955791,0,0.050235037,1,,
906664,0,0.10222143,1,,
857140,0,0.050231002,1,,
911415,0,0.043306865,1,,
874104,0,0.009615921,1,,
914167,0,0.13448374,1,,
908538,0,0.022309307,1,,
944617,0,0.09900799,1,,
900755,0,0.26837578,1,,
847114,0,0.013321165,1,,
922405,0,0.031209463,1,,
916630,0,0.16546437,1,,
901687,0,0.13572727,1,,
927177,0,0.22772518,1,,
943432,0,-1,0,,
842466,0,0.36090744,1,,
916402,0,0.176209,1,,
943600,0,0.050763156,1,,
876461,0,0.45737085,1,,
845471,0,0.26855397,1,,
944425,0,0.028198047,1,,
876839,0,0.19191784,1,,
905471,0,0.031037351,1,,
931644,0,0.20716143,1,,
907326,0,0.29643717,1,,
911071,0,0.044002518,1,,
936653,0,0.2198414,1,,
952316,0,0.45633388,1,,
900331,0,0.11798795,1,,
842002,0,0.15859227,1,,
893399,0,-1,0,,
866638,0,-1,0,,
913987,0,0.18191054,1,,
878530,0,0.09052442,1,,
864953,0,0.054212153,1,,
872836,0,0.27815798,1,,
912069,0,0.2141629,1,,
897396,0,0.1390559,1,,
880321,0,0.028243134,1,,
885653,0,0.33783057,1,,
849045,0,0.002102206,1,,
914990,0,-1,0,,
868590,0,-1,0,,
894513,0,0.020641679,1,,
899668,0,0.090740375,1,,
895899,0,0.060492333,1,,
869026,0,0.033663765,1,,
858761,0,0.049890254,1,,
894177,0,0.050417207,1,,
891637,0,0.09175733,1,,
886680,0,0.25352788,1,,
911288,0,0.11891207,1,,
870339,0,0.14089747,1,,
896412,0,0.16016945,1,,
942987,0,0.047696557,1,,
878392,0,0.03741934,1,,
876208,0,0.052994177,1,,
848507,0,0.08767799,1,,
890523,0,0.296078,1,,
902459,0,0.11011583,1,,
952927,0,-1,0,,
925049,0,0.23302804,1,,
873548,0,0.29028696,1,,
934309,0,-1,0,,
884123,0,0.4435627,1,,
942389,0,-1,0,,
897150,0,0.37629154,1,,
905816,0,0.002278176,1,,
865875,0,0.12835369,1,,
927974,0,0.007401517,1,,
879624,0,0.39956582,1,,
927148,0,0.04478103,1,,
884775,0,0.07499768,1,,
938392,0,0.10475997,1,,
895435,0,0.10742798,1,,
882482,0,0.039753683,1,,
933326,0,0.1366167,1,,
910998,0,0.07848159,1,,
944274,0,0.06592815,1,,
867170,0,0.1595241,1,,
851412,0,0.033367656,1,,
842839,0,0.014447899,1,,
865627,0,0.36537042,1,,
861287,0,0.042163394,1,,
884329,0,-1,0,,
919815,0,0.016834598,1,,
946711,0,0.023748789,1,,
950674,0,0.13605493,1,,
860167,0,0.062752955,1,,
854352,0,0.085636996,1,,
930791,0,-1,0,,
911244,0,0.09216091,1,,
944046,0,0.06524363,1,,
916405,0,-1,0,,
946375,0,0.06241648,1,,
860503,0,0.07677836,1,,
854736,0,0.1794552,1,,
843781,0,0.22514282,1,,
931227,0,0.19283946,1,,
906697,0,0.28553396,1,,
921889,0,-1,0,,
902237,0,0.022610255,1,,
952547,0,-1,0,,
859029,0,0.16877887,1,,
867726,0,-1,0,,
902839,0,0.04780896,1,,
952775,0,0.008423858,1,,
902005,0,0.043647934,1,,
889052,0,0.081229396,1,,
896288,0,2.03E-05,1,,
904908,0,0.07371713,1,,
904134,0,0.23087382,1,,
861425,0,0.49311882,1,,
880319,0,0.12306341,1,,
899234,0,-1,0,,
855422,0,-1,0,,
887558,0,0.04859898,1,,
911082,0,-1,0,,
888510,0,0.109187774,1,,
951560,0,0.06430863,1,,
922092,0,-1,0,,
850534,0,0.15080874,1,,
855046,0,0.031030482,1,,
872456,0,0.014435298,1,,
912435,0,-1,0,,
855274,0,-1,0,,
878950,0,0.116827674,1,,
938508,0,0.14927456,1,,
953005,0,0.03963763,1,,
881200,0,0.13321099,1,,
931816,0,-1,0,,
897365,0,0.1055769,1,,
950821,0,0.42715374,1,,
902208,0,0.009875748,1,,
881032,0,0.104352936,1,,
905811,0,0.35947126,1,,
876459,0,-1,0,,
945997,0,0.13124235,1,,
879075,0,0.045503464,1,,
955339,0,0.04419752,1,,
881664,0,0.1545545,1,,
887593,0,-1,0,,
907910,0,-1,0,,
883133,0,0.29094875,1,,
953806,0,-1,0,,
906238,0,0.01286136,1,,
861842,0,0.11276441,1,,
917178,0,0.083285,1,,
849614,0,-1,0,,
893167,0,0.08341507,1,,
896627,0,-1,0,,
938705,0,0.06944792,1,,
869021,0,-1,0,,
908190,0,0.21696422,1,,
866069,0,-1,0,,
880326,0,0.07554343,1,,
904339,0,0.08581318,1,,
948016,0,0.09176967,1,,
869445,0,0.03031564,1,,
938361,0,0.16259345,1,,
890988,0,0.14548379,1,,
869677,0,0.18348916,1,,
894726,0,-1,0,,
904937,0,0.09539816,1,,
918554,0,0.06966127,1,,
927389,0,-1,0,,
859823,0,0.019095518,1,,
889256,0,0.004891962,1,,
845440,0,0.02673282,1,,
851272,0,0.14774592,1,,
876450,0,0.023848606,1,,
911424,0,0.039297696,1,,
915084,0,0.066090405,1,,
871447,0,0.23107354,1,,
897708,0,-1,0,,
927522,0,0.013797578,1,,
898740,0,0.087026164,1,,
941730,0,0.1022961,1,,
868932,0,0.15463182,1,,
952929,0,0.012717074,1,,
851616,0,0.07023457,1,,
922262,0,-1,0,,
946727,0,0.24777992,1,,
854364,0,0.044935703,1,,
861083,0,0.23891547,1,,
954818,0,0.014406192,1,,
904754,0,0.036338072,1,,
912631,0,0.09996516,1,,
870939,0,-1,0,,
924353,0,-1,0,,
870105,0,-1,0,,
906231,0,0.13189028,1,,
940424,0,0.41128057,1,,
915626,0,0.17076153,1,,
850730,0,0.17126256,1,,
893952,0,0.009367472,1,,
901828,0,0.026269097,1,,
941192,0,-1,0,,
939088,0,0.08524986,1,,
915242,0,0.05885974,1,,
917515,0,0.016988127,1,,
896078,0,0.059814703,1,,
897996,0,0.39440298,1,,
849279,0,0.02774841,1,,
855626,0,0.02444441,1,,
861413,0,0.0273765,1,,
896844,0,0.24386181,1,,
865281,0,0.2477958,1,,
912255,0,0.015145347,1,,
855414,0,0.031275094,1,,
913387,0,0.13571887,1,,
887936,0,0.2651324,1,,
945700,0,0.03952848,1,,
917986,0,0.05052593,1,,
841689,0,0.002115151,1,,
910991,0,-1,0,,
867179,0,0.028924411,1,,
917388,0,0.22305785,1,,
897737,0,0.34894815,1,,
915887,0,0.1010421,1,,
895404,0,0.08589485,1,,
879615,0,-1,0,,
884744,0,0.0964015,1,,
905229,0,0.041749008,1,,
927179,0,0.20816943,1,,
905827,0,-1,0,,
912890,0,0.03623849,1,,
900569,0,0.034183763,1,,
873921,0,-1,0,,
891296,0,0.003897896,1,,
911629,0,-1,0,,
941159,0,0.077231474,1,,
903916,0,0.16789503,1,,
909410,0,0.16491556,1,,
883595,0,0.09733311,1,,
885662,0,0.050792664,1,,
849246,0,0.05744437,1,,
942728,0,0.016022353,1,,
893535,0,-1,0,,
877549,0,0.006856439,1,,
882675,0,0.06578995,1,,
866609,0,0.111361206,1,,
945955,0,0.10612484,1,,
909246,0,-1,0,,
869017,0,0.020947708,1,,
910159,0,0.008739103,1,,
891434,0,0.002558566,1,,
859682,0,0.07429528,1,,
878357,0,0.097657554,1,,
885206,0,0.014056616,1,,
865286,0,-1,0,,
926067,0,0.13588765,1,,
899205,0,0.42378652,1,,
843576,0,-1,0,,
924730,0,0.120954245,1,,
953662,0,0.097854525,1,,
903112,0,0.13234545,1,,
945707,0,0.111032635,1,,
875226,0,0.006817656,1,,
903320,0,0.10171085,1,,
937115,0,0.054382946,1,,
904105,0,-1,0,,
899037,0,0.10114808,1,,
924166,0,-1,0,,
886689,0,0.013468931,1,,
874790,0,0.19605182,1,,
915621,0,-1,0,,
921414,0,0.18675253,1,,
898581,0,0.3535995,1,,
942374,0,0.12532513,1,,
873787,0,0.004294387,1,,
860390,0,0.04485171,1,,
869813,0,0.17425838,1,,
890718,0,0.2066977,1,,
852094,0,0.04495325,1,,
908358,0,0.1904734,1,,
867373,0,0.17105411,1,,
873541,0,0.0323192,1,,
892873,0,0.01350696,1,,
946720,0,0.3526357,1,,
884916,0,-1,0,,
861084,0,-1,0,,
916262,0,0.1662408,1,,
911047,0,0.07773834,1,,
907122,0,-1,0,,
933317,0,0.16320698,1,,
866093,0,-1,0,,
914535,0,0.10379789,1,,
842450,0,-1,0,,
926093,0,0.18092759,1,,
907546,0,0.115975246,1,,
911611,0,0.0574759,1,,
921084,0,0.048634164,1,,
936033,0,-1,0,,
871672,0,0.28981733,1,,
902206,0,0.12024386,1,,
916434,0,0.116097346,1,,
955753,0,0.1277861,1,,
931216,0,0.14551306,1,,
954681,0,0.0613741,1,,
913146,0,0.2606367,1,,
909073,0,0.10519138,1,,
866058,0,0.24499504,1,,
930559,0,-1,0,,
935219,0,0.13390312,1,,
929646,0,0.12022235,1,,
917975,0,0.06410689,1,,
892084,0,0.004793678,1,,
953837,0,0.41662496,1,,
938506,0,-1,0,,
846209,0,0.056293778,1,,
951338,0,0.29425985,1,,
938162,0,0.03555698,1,,
938350,0,0.028073816,1,,
941398,0,0.060306676,1,,
858333,0,0.03165594,1,,
945738,0,-1,0,,
915048,0,-1,0,,
919443,0,0.12677415,1,,
949333,0,-1,0,,
891291,0,0.001956518,1,,
906699,0,0.051074844,1,,
920169,0,0.09452016,1,,
856853,0,0.04523756,1,,
869480,0,0.21490371,1,,
926890,0,0.020953804,1,,
881231,0,0.34854144,1,,
892626,0,0.105769664,1,,
890515,0,0.062425535,1,,
941708,0,0.15593836,1,,
910996,0,0.1840578,1,,
908155,0,-1,0,,
893390,0,0.4144281,1,,
881467,0,0.08260666,1,,
861887,0,0.18488285,1,,
917981,0,0.019688426,1,,
887790,0,0.060245555,1,,
894387,0,0.20433722,1,,
936468,0,0.23047863,1,,
906981,0,0.16475116,1,,
868044,0,0.014265748,1,,
886502,0,0.45677975,1,,
885387,0,0.04935739,1,,
892330,0,0.16607831,1,,
884255,0,0.017117873,1,,
949417,0,0.13336068,1,,
900844,0,0.051474985,1,,
918087,0,0.07231672,1,,
848671,0,0.25630298,1,,
916921,0,0.1140627,1,,
919155,0,0.3873053,1,,
925931,0,0.13559519,1,,
892566,0,0.0914826,1,,
851338,0,0.20401137,1,,
928276,0,0.05797615,1,,
920827,0,0.24740031,1,,
868612,0,-1,0,,
890231,0,0.20329429,1,,
939304,0,0.22483718,1,,
854478,0,0.018621888,1,,
928044,0,0.024661336,1,,
861559,0,0.03873339,1,,
926318,0,0.2463997,1,,
891317,0,0.25794846,1,,
891125,0,0.13186052,1,,
948969,0,0.051037557,1,,
930873,0,0.47641036,1,,
906975,0,0.055060305,1,,
894033,0,0.15309872,1,,
858625,0,0.34113052,1,,
